"pasta","wav","ingles","traducao_pt","category","emotion","urgency","token_type","assembly_mode","radio_style","speaker_role","pause_profile","intensity"
"voice/position/terrible_start","sweary_16-b.wav","fucking bollocks start, mate, it's damage limitation from here","Largada desastrosa, bora limitar os danos","position","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/position/terrible_start","sweary_16-c.wav","fucking bollocks start, mate, it's damage limitation from here","Largada desastrosa, bora limitar os danos","position","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/position/p8","1-a.wav","p8","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p8","1-b.wav","p8","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p8","1-c.wav","p8","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p8","3-a.wav","8th place","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p8","3-b.wav","8th place","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p8","3-c.wav","8th place","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p8","8-a.wav","p8","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p8","8-b.wav","p8","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p8","8-c.wav","p8","Pê oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p46","46-a.wav","p46","Pê quarenta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p46","46-b.wav","p46","Pê quarenta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p46","46-c.wav","p46","Pê quarenta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/expected_position_intro_strong_field","5_op_prefix_ok-a.wav","we might struggle today, a decent finish will be around p","Hoje vai ser difícil, um bom resultado seria por volta de P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","5_op_prefix_ok-b.wav","we might struggle today, a decent finish will be around p","Hoje vai ser difícil, um bom resultado seria por volta de P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","5_op_prefix_ok-c.wav","we might struggle today, a decent finish will be around p","Hoje vai ser difícil, um bom resultado seria por volta de P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","4_op_prefix_ok-a.wav","this'll be a tough race, we're aiming to be in the top","Vai ser uma corrida dura, queremos chegar entre os primeiros","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","4_op_prefix_ok-b.wav","this'll be a tough race, we're aiming to be in the top","Vai ser uma corrida dura, queremos chegar entre os primeiros","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","4_op_prefix_ok-c.wav","this'll be a tough race, we're aiming to be in the top","Vai ser uma corrida dura, queremos chegar entre os primeiros","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","1_op_prefix_ok-a.wav","it's a strong grid, we're expecting you to finish in the top","Grid forte, esperamos você chegando entre os primeiros","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","1_op_prefix_ok-b.wav","it's a strong grid, we're expecting you to finish in the top","Grid forte, esperamos você chegando entre os primeiros","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","1_op_prefix_ok-c.wav","it's a strong grid, we're expecting you to finish in the top","Grid forte, esperamos você chegando entre os primeiros","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","3_op_prefix_ok-a.wav","there's some good drivers out there, our target is to finish around p","Tem pilotos bons aí, meta é terminar por volta de P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","3_op_prefix_ok-b.wav","there's some good drivers out there, our target is to finish around p","Tem pilotos bons aí, meta é terminar por volta de P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","3_op_prefix_ok-c.wav","there's some good drivers out there, our target is to finish around p","Tem pilotos bons aí, meta é terminar por volta de P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","2_op_prefix_ok-a.wav","it's a tough field, we're expecting you to finish in at least p","Campo forte, temos que fechar no mínimo em P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","2_op_prefix_ok-b.wav","it's a tough field, we're expecting you to finish in at least p","Campo forte, temos que fechar no mínimo em P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","2_op_prefix_ok-c.wav","it's a tough field, we're expecting you to finish in at least p","Campo forte, temos que fechar no mínimo em P","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","6_op_prefix_ok-a.wav","it's a strong field, you'll be doing well to be in the top","Grid forte, se terminar entre os primeiros, já é bom","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","6_op_prefix_ok-b.wav","it's a strong field, you'll be doing well to be in the top","Grid forte, se terminar entre os primeiros, já é bom","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/expected_position_intro_strong_field","6_op_prefix_ok-c.wav","it's a strong field, you'll be doing well to be in the top","Grid forte, se terminar entre os primeiros, já é bom","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/pole","1-a.wav","you're in pole","Você tá na pole","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/pole","1-b.wav","you're in pole","Você tá na pole","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/pole","1-c.wav","you're in pole","Você tá na pole","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/pole","3-a.wav","pole position","Posição de pole","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/pole","3-b.wav","pole position","Posição de pole","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/pole","3-c.wav","pole position","Posição de pole","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/pole","2-a.wav","that's pole","Pole","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/pole","2-b.wav","that's pole","Pole","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/pole","2-c.wav","that's pole","Pole","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","27-a.wav","well done, mate, that was great","Mandou bem, mano, foi ótimo!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","27-b.wav","well done, mate, that was great","Mandou bem, mano, foi ótimo!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","27-c.wav","well done, mate, that was great","Mandou bem, mano, foi ótimo!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_28-a.wav","fucking come on, you nailed him","Boa demais! Cravou ele!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_28-b.wav","fucking come on, you nailed him","Boa demais! Cravou ele!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_28-c.wav","fucking come on, you nailed him","Boa demais! Cravou ele!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","7-a.wav","well done, eyes front now","Boa, agora foca na frente","position","positive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","7-b.wav","well done, eyes front now","Boa, agora foca na frente","position","positive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","7-c.wav","well done, eyes front now","Boa, agora foca na frente","position","positive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","3_op_prefix_well_done-a.wav","great move, keep it up","Bela manobra, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","3_op_prefix_well_done-b.wav","great move, keep it up","Bela manobra, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","3_op_prefix_well_done-c.wav","great move, keep it up","Bela manobra, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_11-a.wav","good pass, mate, fucking awesome","Boa ultrapassagem, mano, sensacional!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_11-b.wav","good pass, mate, fucking awesome","Boa ultrapassagem, mano, sensacional!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_11-c.wav","good pass, mate, fucking awesome","Boa ultrapassagem, mano, sensacional!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","13-a.wav","that's the stuff, we'll have some more of that","É isso aí, queremos mais dessa","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","13-b.wav","that's the stuff, we'll have some more of that","É isso aí, queremos mais dessa","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","13-c.wav","that's the stuff, we'll have some more of that","É isso aí, queremos mais dessa","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","12_op_suffix_well_done-a.wav","come on, that's the stuff","Vamos, é isso que queremos!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","12_op_suffix_well_done-b.wav","come on, that's the stuff","Vamos, é isso que queremos!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","12_op_suffix_well_done-c.wav","come on, that's the stuff","Vamos, é isso que queremos!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","18_op_prefix_come_on-a.wav","nicely done","Mandou bem!","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","18_op_prefix_come_on-b.wav","nicely done","Mandou bem!","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","18_op_prefix_come_on-c.wav","nicely done","Mandou bem!","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","22-a.wav","sweet pass, mate","Passagem limpa, mano!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","22-b.wav","sweet pass, mate","Passagem limpa, mano!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","22-c.wav","sweet pass, mate","Passagem limpa, mano!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","1-a.wav","good pass, well done","Boa ultrapassagem, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","1-b.wav","good pass, well done","Boa ultrapassagem, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","1-c.wav","good pass, well done","Boa ultrapassagem, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","2_op_suffix_well_done-a.wav","nice one, mate","Essa foi boa, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","2_op_suffix_well_done-b.wav","nice one, mate","Essa foi boa, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","2_op_suffix_well_done-c.wav","nice one, mate","Essa foi boa, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_10-a.wav","good pass, mate, that was fucking brilliant","Boa, mano, ultrapassagem brilhante!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_10-b.wav","good pass, mate, that was fucking brilliant","Boa, mano, ultrapassagem brilhante!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_10-c.wav","good pass, mate, that was fucking brilliant","Boa, mano, ultrapassagem brilhante!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","16-a.wav","good move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","16-b.wav","good move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","16-c.wav","good move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","24-a.wav","good pass","Ultrapassagem perfeita","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","24-b.wav","good pass","Ultrapassagem perfeita","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","24-c.wav","good pass","Ultrapassagem perfeita","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","sweary_25-a.wav","fan-fucking-tastic, now keep pushing","Espetacular, agora segue forçando","position","aggressive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","sweary_25-b.wav","fan-fucking-tastic, now keep pushing","Espetacular, agora segue forçando","position","aggressive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","sweary_25-c.wav","fan-fucking-tastic, now keep pushing","Espetacular, agora segue forçando","position","aggressive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","21-a.wav","good work, mate, keep it up","Bom trabalho, mano, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","21-b.wav","good work, mate, keep it up","Bom trabalho, mano, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","21-c.wav","good work, mate, keep it up","Bom trabalho, mano, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","14_op_suffix_come_on-a.wav","brilliant, nice one","Brilhante, essa foi ótima","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","14_op_suffix_come_on-b.wav","brilliant, nice one","Brilhante, essa foi ótima","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","14_op_suffix_come_on-c.wav","brilliant, nice one","Brilhante, essa foi ótima","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","15-a.wav","good move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","15-b.wav","good move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","15-c.wav","good move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","26-a.wav","good pass, now keep pushing","Boa passagem, agora segue forçando","position","aggressive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","26-b.wav","good pass, now keep pushing","Boa passagem, agora segue forçando","position","aggressive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","26-c.wav","good pass, now keep pushing","Boa passagem, agora segue forçando","position","aggressive","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/position/overtaking","5_op_prefix_well_done-a.wav","good pass, eyes front","Boa, agora olha pra frente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","5_op_prefix_well_done-b.wav","good pass, eyes front","Boa, agora olha pra frente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","5_op_prefix_well_done-c.wav","good pass, eyes front","Boa, agora olha pra frente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","4_op_prefix_well_done-a.wav","nice move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","4_op_prefix_well_done-b.wav","nice move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","4_op_prefix_well_done-c.wav","nice move, mate","Bela jogada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_8-a.wav","fucking awesome move, mate","Ultrapassagem sensacional, mano!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_8-b.wav","fucking awesome move, mate","Ultrapassagem sensacional, mano!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_8-c.wav","fucking awesome move, mate","Ultrapassagem sensacional, mano!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","6-a.wav","well done, good pass","Boa, bela ultrapassagem!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","6-b.wav","well done, good pass","Boa, bela ultrapassagem!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","6-c.wav","well done, good pass","Boa, bela ultrapassagem!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","5_op_prefix_come_on-a.wav","good stuff, keep it coming","Muito bom, segue nessa pegada","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","5_op_prefix_come_on-b.wav","good stuff, keep it coming","Muito bom, segue nessa pegada","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","5_op_prefix_come_on-c.wav","good stuff, keep it coming","Muito bom, segue nessa pegada","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","19_male-a.wav","well done, fella'","Mandou bem, mano!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","19_male-b.wav","well done, fella'","Mandou bem, mano!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","19_male-c.wav","well done, fella'","Mandou bem, mano!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","29-a.wav","awesome, well done","Sensacional, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","29-b.wav","awesome, well done","Sensacional, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","29-c.wav","awesome, well done","Sensacional, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_20-a.wav","yeah, nailed that fucker","Mandou bem demais nesse aí!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_20-b.wav","yeah, nailed that fucker","Mandou bem demais nesse aí!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_20-c.wav","yeah, nailed that fucker","Mandou bem demais nesse aí!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_7-a.wav","fucking great pass, mate, well done","Ultrapassagem incrível, mano, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_7-b.wav","fucking great pass, mate, well done","Ultrapassagem incrível, mano, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_7-c.wav","fucking great pass, mate, well done","Ultrapassagem incrível, mano, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","17_op_suffix_well_done-a.wav","nice pass","Boa ultrapassagem","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","17_op_suffix_well_done-b.wav","nice pass","Boa ultrapassagem","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","17_op_suffix_well_done-c.wav","nice pass","Boa ultrapassagem","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/overtaking","sweary_9-a.wav","fucking excellent pass, nice one, mate","Passagem excelente, mandou bem, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_9-b.wav","fucking excellent pass, nice one, mate","Passagem excelente, mandou bem, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","sweary_9-c.wav","fucking excellent pass, nice one, mate","Passagem excelente, mandou bem, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","23-a.wav","have it, nice one","Toma essa, mandou bem!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","23-b.wav","have it, nice one","Toma essa, mandou bem!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/overtaking","23-c.wav","have it, nice one","Toma essa, mandou bem!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","11-a.wav","perfect start, mate, this is great","Largada perfeita, mano, excelente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","11-b.wav","perfect start, mate, this is great","Largada perfeita, mano, excelente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","11-c.wav","perfect start, mate, this is great","Largada perfeita, mano, excelente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","3_op_prefix_well_done-a.wav","good start","Boa largada","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","3_op_prefix_well_done-b.wav","good start","Boa largada","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","3_op_prefix_well_done-c.wav","good start","Boa largada","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","9-a.wav","good work on the start, mate, this is great","Bom trabalho na largada, mano, excelente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","9-b.wav","good work on the start, mate, this is great","Bom trabalho na largada, mano, excelente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","9-c.wav","good work on the start, mate, this is great","Bom trabalho na largada, mano, excelente","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","7-a.wav","sweet start, mate, keep it coming","Largada limpa, continua assim!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","7-b.wav","sweet start, mate, keep it coming","Largada limpa, continua assim!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","7-c.wav","sweet start, mate, keep it coming","Largada limpa, continua assim!","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","2-a.wav","nice start, mate, well done","Bela largada, mano, mandou bem","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","2-b.wav","nice start, mate, well done","Bela largada, mano, mandou bem","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","2-c.wav","nice start, mate, well done","Bela largada, mano, mandou bem","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","13-a.wav","great start, well done","Ótimo começo, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","13-b.wav","great start, well done","Ótimo começo, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","13-c.wav","great start, well done","Ótimo começo, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","1-a.wav","good start, mate, nice one","Boa largada, mano, foi bem","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","1-b.wav","good start, mate, nice one","Boa largada, mano, foi bem","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","1-c.wav","good start, mate, nice one","Boa largada, mano, foi bem","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","5-a.wav","good start, mate","Boa largada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","5-b.wav","good start, mate","Boa largada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","5-c.wav","good start, mate","Boa largada, mano","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","12-a.wav","good start, keep it up","Boa largada, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","12-b.wav","good start, keep it up","Boa largada, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","12-c.wav","good start, keep it up","Boa largada, continua assim","position","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","4_op_suffix_well_done-a.wav","good start","Boa largada","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","4_op_suffix_well_done-b.wav","good start","Boa largada","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","4_op_suffix_well_done-c.wav","good start","Boa largada","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","6_op_suffix_come_on-a.wav","nice start","Largada limpa","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","6_op_suffix_come_on-b.wav","nice start","Largada limpa","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","6_op_suffix_come_on-c.wav","nice start","Largada limpa","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/good_start","sweary_10-a.wav","fucking excellent start, well done","Largada excelente, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","sweary_10-b.wav","fucking excellent start, well done","Largada excelente, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/position/good_start","sweary_10-c.wav","fucking excellent start, well done","Largada excelente, parabéns!","position","positive","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
